customer_id,Age_Groups,gender,job_industry_category,state,owns_car,wealth_segment,Customer_Class
1451,Age : 41 - 60,Female,Argiculture,NSW,Yes,Mass Customer,General
1452,Age : 61 - 80,Male,Retail,NSW,No,Mass Customer,Not Important
1453,Age : 41 - 60,Male,Health,NSW,No,High Net Worth,Important
1454,Age : 41 - 60,Male,Argiculture,NSW,Yes,Mass Customer,General
1455,Age : 21 - 40,Female,Property,NSW,No,Affluent Customer,General
1456,Age : 41 - 60,Male,Property,NSW,Yes,Mass Customer,Important
1458,Age : 61 - 80,Male,Telecommunications,NSW,No,Affluent Customer,Not Important
1459,Age : 21 - 40,Male,Manufacturing,NSW,No,Mass Customer,Very Important
1460,Age : 41 - 60,Male,Financial Services,NSW,Yes,High Net Worth,Very Important
1461,Age : 61 - 80,Male,Retail,NSW,Yes,Mass Customer,Not Important
1462,Age : 21 - 40,Male,Financial Services,QLD,Yes,Mass Customer,Important
1463,Age : 41 - 60,Male,Property,NSW,Yes,High Net Worth,General
1465,Age : 41 - 60,Female,Financial Services,NSW,Yes,Mass Customer,Very Important
1466,Age : 21 - 40,Female,Financial Services,NSW,Yes,High Net Worth,Important
1467,Age : 41 - 60,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
1468,Age : 41 - 60,Female,Financial Services,NSW,No,Mass Customer,Very Important
1469,Age : 61 - 80,Male,Financial Services,NSW,Yes,Affluent Customer,Not Important
1470,Age : 21 - 40,Male,Financial Services,NSW,Yes,High Net Worth,Important
1471,Age : 41 - 60,Female,Financial Services,NSW,No,Mass Customer,Very Important
1472,Age : 41 - 60,Female,Financial Services,NSW,No,Mass Customer,Very Important
1474,Age : 21 - 40,Male,Health,NSW,Yes,Mass Customer,Very Important
1475,Age : 21 - 40,Male,Retail,NSW,Yes,Affluent Customer,General
1478,Age : 21 - 40,Male,Financial Services,NSW,No,High Net Worth,Important
1479,Age : 41 - 60,Male,Argiculture,QLD,No,Mass Customer,Not Important
1481,Age : 41 - 60,Female,Financial Services,NSW,No,Affluent Customer,Very Important
1482,Age : 41 - 60,Male,Manufacturing,NSW,No,Mass Customer,Very Important
1483,Age : 41 - 60,Female,Telecommunications,NSW,Yes,Mass Customer,Not Important
1485,Age : 41 - 60,Male,Health,NSW,Yes,Mass Customer,Very Important
1486,Age : 41 - 60,Male,Manufacturing,NSW,No,Mass Customer,Very Important
1489,Age : 21 - 40,Male,Health,NSW,No,Mass Customer,Very Important
1490,Age : 41 - 60,Female,Financial Services,NSW,Yes,Mass Customer,Very Important
1491,Age : 21 - 40,Female,Health,NSW,Yes,Mass Customer,Very Important
1493,Age : 21 - 40,Female,Argiculture,NSW,No,High Net Worth,Not Important
1495,Age : 21 - 40,Female,Health,NSW,Yes,High Net Worth,Important
1496,Age : 21 - 40,Female,IT,NSW,No,Affluent Customer,Not Important
1497,Age : 41 - 60,Female,Retail,NSW,No,High Net Worth,General
1499,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
1501,Age : 41 - 60,Female,Property,NSW,Yes,Mass Customer,Important
1502,Age : 21 - 40,Female,Financial Services,NSW,Yes,Affluent Customer,Important
1504,Age : 41 - 60,Male,Property,NSW,Yes,Affluent Customer,General
1505,Age : 21 - 40,Male,Financial Services,NSW,No,Mass Customer,Very Important
1506,Age : 61 - 80,Male,Property,NSW,No,Mass Customer,Not Important
1507,Age : 41 - 60,Male,Manufacturing,NSW,Yes,High Net Worth,Very Important
1508,Age : 21 - 40,Male,Health,NSW,Yes,Affluent Customer,Important
1510,Age : 61 - 80,Male,Financial Services,NSW,No,Mass Customer,General
1511,Age : 21 - 40,Male,Financial Services,NSW,No,Mass Customer,Very Important
1515,Age : 21 - 40,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
1516,Age : 41 - 60,Male,IT,NSW,No,Affluent Customer,Not Important
1517,Age : 21 - 40,Male,IT,NSW,No,Affluent Customer,Not Important
1518,Age : 41 - 60,Male,Property,NSW,No,Affluent Customer,General
1519,Age : 0 - 20,Male,Telecommunications,NSW,Yes,High Net Worth,Not Important
1520,Age : 41 - 60,Male,Retail,NSW,No,Mass Customer,Important
1521,Age : 21 - 40,Male,Financial Services,NSW,Yes,Affluent Customer,Important
1522,Age : 21 - 40,Male,Financial Services,NSW,No,Mass Customer,Very Important
1523,Age : 61 - 80,Male,Financial Services,NSW,Yes,Mass Customer,General
1524,Age : 41 - 60,Female,Financial Services,NSW,Yes,Mass Customer,Very Important
1525,Age : 41 - 60,Female,Financial Services,NSW,No,High Net Worth,Very Important
1526,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
1527,Age : 21 - 40,Male,Manufacturing,NSW,No,Mass Customer,Very Important
1528,Age : 21 - 40,Female,Manufacturing,NSW,No,High Net Worth,Important
1529,Age : 21 - 40,Female,Financial Services,NSW,Yes,High Net Worth,Important
1530,Age : 41 - 60,Male,Health,NSW,Yes,Mass Customer,Very Important
1531,Age : 41 - 60,Female,Financial Services,NSW,Yes,Mass Customer,Very Important
1532,Age : 41 - 60,Female,Financial Services,NSW,Yes,Mass Customer,Very Important
1533,Age : 41 - 60,Female,Health,NSW,Yes,Affluent Customer,Important
1534,Age : 21 - 40,Female,Manufacturing,NSW,No,Mass Customer,Very Important
1535,Age : 21 - 40,Male,Financial Services,NSW,Yes,Affluent Customer,Important
1536,Age : 21 - 40,Female,Financial Services,NSW,Yes,Affluent Customer,Important
1537,Age : 41 - 60,Male,Entertainment,NSW,No,Mass Customer,General
1538,Age : 21 - 40,Male,Health,NSW,Yes,High Net Worth,Important
1540,Age : 41 - 60,Female,Property,NSW,Yes,Mass Customer,Important
1541,Age : 61 - 80,Female,Argiculture,NSW,Yes,Mass Customer,Not Important
1542,Age : 41 - 60,Male,Health,NSW,Yes,Mass Customer,Very Important
1544,Age : 41 - 60,Male,Health,NSW,Yes,Affluent Customer,Important
1545,Age : 41 - 60,Male,Health,VIC,Yes,Mass Customer,Important
1546,Age : 61 - 80,Female,Financial Services,NSW,Yes,Mass Customer,General
1548,Age : 21 - 40,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
1549,Age : 21 - 40,Female,Financial Services,NSW,Yes,Affluent Customer,Important
1550,Age : 21 - 40,Female,IT,NSW,Yes,Mass Customer,General
1551,Age : 41 - 60,Female,Entertainment,NSW,No,Affluent Customer,Not Important
1552,Age : 21 - 40,Male,Entertainment,NSW,Yes,Mass Customer,General
1553,Age : 61 - 80,Female,Retail,NSW,No,High Net Worth,Not Important
1554,Age : 21 - 40,Male,Retail,NSW,No,Affluent Customer,General
1555,Age : 41 - 60,Male,Health,NSW,No,High Net Worth,Important
1556,Age : 21 - 40,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
1557,Age : 41 - 60,Male,Financial Services,NSW,No,Mass Customer,Very Important
1558,Age : 21 - 40,Male,Financial Services,NSW,No,Affluent Customer,Important
1559,Age : 41 - 60,Male,Health,NSW,Yes,High Net Worth,Important
1560,Age : 41 - 60,Male,Retail,NSW,No,Mass Customer,Important
1561,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
1563,Age : 21 - 40,Male,Property,QLD,No,Mass Customer,Not Important
1564,Age : 41 - 60,Female,Retail,NSW,No,Mass Customer,Very Important
1565,Age : 61 - 80,Male,Retail,NSW,Yes,High Net Worth,Not Important
1566,Age : 41 - 60,Male,Argiculture,NSW,No,Mass Customer,General
1568,Age : 21 - 40,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
1570,Age : 21 - 40,Female,Entertainment,NSW,No,Mass Customer,General
1571,Age : 21 - 40,Male,Health,NSW,Yes,Mass Customer,Very Important
1572,Age : 61 - 80,Male,Financial Services,NSW,Yes,High Net Worth,Not Important
1573,Age : 21 - 40,Female,Property,NSW,Yes,Mass Customer,Important
1575,Age : 21 - 40,Female,Retail,NSW,No,Mass Customer,Important
1576,Age : 21 - 40,Male,Financial Services,NSW,No,Mass Customer,Very Important
1577,Age : 41 - 60,Female,Manufacturing,NSW,No,High Net Worth,Very Important
1578,Age : 41 - 60,Male,Health,NSW,Yes,High Net Worth,Important
1579,Age : 41 - 60,Female,Financial Services,NSW,Yes,Affluent Customer,Very Important
1580,Age : 21 - 40,Male,Retail,QLD,No,High Net Worth,Not Important
1581,Age : 41 - 60,Female,Argiculture,NSW,No,Mass Customer,General
1582,Age : 41 - 60,Male,Property,NSW,No,Mass Customer,Important
1584,Age : 21 - 40,Female,Manufacturing,NSW,No,Mass Customer,Very Important
1585,Age : 41 - 60,Male,Health,NSW,Yes,Mass Customer,Very Important
1586,Age : 21 - 40,Female,Manufacturing,NSW,No,High Net Worth,Important
1587,Age : 21 - 40,Male,Entertainment,NSW,Yes,Affluent Customer,Not Important
1588,Age : 21 - 40,Male,IT,NSW,Yes,High Net Worth,Not Important
1589,Age : 21 - 40,Male,Health,NSW,Yes,Mass Customer,Very Important
1590,Age : 41 - 60,Female,Retail,QLD,No,Mass Customer,General
1591,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
1593,Age : 21 - 40,Female,IT,NSW,No,Mass Customer,General
1594,Age : 21 - 40,Male,Property,NSW,No,Mass Customer,General
1595,Age : 41 - 60,Female,Financial Services,VIC,Yes,High Net Worth,Important
1596,Age : 41 - 60,Male,Financial Services,NSW,Yes,High Net Worth,Very Important
1597,Age : 41 - 60,Male,Retail,NSW,No,Affluent Customer,General
1600,Age : 21 - 40,Female,Financial Services,QLD,No,High Net Worth,General
1601,Age : 21 - 40,Female,Manufacturing,NSW,No,Affluent Customer,Important
1602,Age : 41 - 60,Male,Retail,NSW,No,Mass Customer,Important
1603,Age : 21 - 40,Male,Manufacturing,QLD,Yes,Affluent Customer,General
1604,Age : 41 - 60,Male,Financial Services,QLD,No,High Net Worth,General
1607,Age : 21 - 40,Female,Retail,VIC,Yes,Mass Customer,General
1609,Age : 21 - 40,Male,Property,NSW,Yes,Mass Customer,Important
1611,Age : 41 - 60,Male,Health,NSW,Yes,High Net Worth,Important
1612,Age : 21 - 40,Male,Financial Services,NSW,Yes,High Net Worth,Important
1613,Age : 41 - 60,Female,Property,NSW,No,Mass Customer,Important
1615,Age : 41 - 60,Female,Entertainment,VIC,Yes,Mass Customer,Not Important
1616,Age : 61 - 80,Male,Retail,QLD,Yes,High Net Worth,Not Important
1617,Age : 41 - 60,Female,Financial Services,QLD,No,Affluent Customer,General
1621,Age : 41 - 60,Female,Health,NSW,No,Mass Customer,Very Important
1623,Age : 21 - 40,Female,Entertainment,VIC,Yes,High Net Worth,Not Important
1624,Age : 21 - 40,Male,Financial Services,NSW,Yes,Mass Customer,Very Important
1625,Age : 41 - 60,Male,Property,NSW,Yes,Mass Customer,Important
1626,Age : 41 - 60,Female,Financial Services,QLD,No,Mass Customer,Important
1627,Age : 41 - 60,Male,Entertainment,VIC,No,Affluent Customer,Not Important
1629,Age : 41 - 60,Male,Financial Services,QLD,No,Mass Customer,Important
1630,Age : 21 - 40,Female,Manufacturing,NSW,No,Mass Customer,Very Important
1631,Age : 21 - 40,Male,Financial Services,QLD,No,Affluent Customer,General
1632,Age : 21 - 40,Male,Manufacturing,VIC,Yes,High Net Worth,General
1633,Age : 41 - 60,Female,Property,QLD,Yes,High Net Worth,Not Important
1634,Age : 41 - 60,Female,Manufacturing,NSW,No,Affluent Customer,Very Important
1635,Age : 41 - 60,Female,Financial Services,VIC,No,Mass Customer,Very Important
1636,Age : 21 - 40,Female,Manufacturing,NSW,Yes,High Net Worth,Important
1637,Age : 41 - 60,Male,Manufacturing,NSW,No,High Net Worth,Very Important
1638,Age : 21 - 40,Male,Financial Services,VIC,Yes,Mass Customer,Important
1639,Age : 41 - 60,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
1641,Age : 41 - 60,Male,Financial Services,VIC,No,Mass Customer,Important
1642,Age : 21 - 40,Male,Manufacturing,NSW,Yes,Affluent Customer,Important
1643,Age : 41 - 60,Female,Retail,NSW,No,Mass Customer,Very Important
1644,Age : 41 - 60,Male,Health,NSW,No,Mass Customer,Very Important
1646,Age : 21 - 40,Female,Financial Services,NSW,Yes,Mass Customer,Very Important
1647,Age : 41 - 60,Female,Financial Services,QLD,Yes,High Net Worth,General
1648,Age : 21 - 40,Female,Financial Services,VIC,No,Mass Customer,Important
1649,Age : 41 - 60,Male,Property,NSW,No,Mass Customer,Important
1651,Age : 21 - 40,Female,Telecommunications,NSW,Yes,Mass Customer,Not Important
1652,Age : 21 - 40,Female,Manufacturing,QLD,Yes,High Net Worth,General
1653,Age : 21 - 40,Female,Argiculture,NSW,Yes,Mass Customer,General
1654,Age : 21 - 40,Female,IT,VIC,Yes,High Net Worth,Not Important
1655,Age : 21 - 40,Male,Manufacturing,VIC,Yes,Affluent Customer,General
1656,Age : 41 - 60,Male,Financial Services,QLD,Yes,Mass Customer,Important
1657,Age : 41 - 60,Male,Financial Services,NSW,No,Mass Customer,Very Important
1658,Age : 21 - 40,Female,Retail,NSW,Yes,Mass Customer,Important
1659,Age : 21 - 40,Female,Property,NSW,Yes,High Net Worth,General
1660,Age : 21 - 40,Male,Retail,VIC,No,Affluent Customer,Not Important
1661,Age : 41 - 60,Female,Health,NSW,No,Affluent Customer,Important
1662,Age : 61 - 80,Female,Manufacturing,VIC,No,High Net Worth,Not Important
1663,Age : 41 - 60,Female,Property,NSW,Yes,High Net Worth,General
1664,Age : 41 - 60,Male,Manufacturing,QLD,Yes,Affluent Customer,General
1665,Age : 41 - 60,Male,Telecommunications,NSW,No,Mass Customer,Not Important
1667,Age : 61 - 80,Male,Manufacturing,NSW,No,High Net Worth,Not Important
1668,Age : 41 - 60,Female,Financial Services,NSW,No,Mass Customer,Very Important
1669,Age : 41 - 60,Male,Financial Services,NSW,Yes,High Net Worth,Very Important
1670,Age : 41 - 60,Female,Retail,NSW,No,Mass Customer,Very Important
1671,Age : 61 - 80,Female,Property,VIC,Yes,Mass Customer,Not Important
1672,Age : 41 - 60,Female,IT,NSW,Yes,Affluent Customer,Not Important
1673,Age : 41 - 60,Female,Financial Services,NSW,Yes,Affluent Customer,Very Important
1674,Age : 41 - 60,Female,Manufacturing,NSW,No,High Net Worth,Very Important
1675,Age : 61 - 80,Male,Manufacturing,VIC,Yes,Affluent Customer,Not Important
1676,Age : 41 - 60,Male,Health,NSW,No,Mass Customer,Very Important
1677,Age : 61 - 80,Female,Health,NSW,Yes,Affluent Customer,Not Important
1678,Age : 41 - 60,Female,Financial Services,NSW,Yes,High Net Worth,Very Important
1679,Age : 41 - 60,Female,Health,NSW,Yes,Mass Customer,Very Important
1680,Age : 21 - 40,Female,Property,NSW,Yes,Mass Customer,Important
1681,Age : 21 - 40,Male,Health,VIC,Yes,High Net Worth,General
1682,Age : 41 - 60,Female,Manufacturing,VIC,Yes,Affluent Customer,Important
1684,Age : 41 - 60,Female,Manufacturing,QLD,No,Mass Customer,Important
1685,Age : 41 - 60,Female,IT,VIC,No,Mass Customer,Not Important
1686,Age : 21 - 40,Male,Argiculture,NSW,Yes,Mass Customer,Not Important
1687,Age : 21 - 40,Male,Manufacturing,NSW,Yes,Affluent Customer,Important
1689,Age : 21 - 40,Male,Financial Services,QLD,Yes,Mass Customer,Important
1690,Age : 21 - 40,Male,Health,NSW,Yes,Affluent Customer,Important
1692,Age : 41 - 60,Female,Health,VIC,Yes,Mass Customer,Important
1693,Age : 41 - 60,Male,Health,QLD,No,Affluent Customer,General
1694,Age : 41 - 60,Male,IT,VIC,Yes,Mass Customer,Not Important
1696,Age : 21 - 40,Male,Entertainment,NSW,No,High Net Worth,Not Important
1697,Age : 41 - 60,Female,Health,NSW,Yes,Mass Customer,Very Important
1698,Age : 41 - 60,Female,Health,NSW,Yes,Affluent Customer,Important
1699,Age : 61 - 80,Male,Manufacturing,NSW,Yes,Mass Customer,General
1700,Age : 41 - 60,Female,Manufacturing,QLD,Yes,High Net Worth,General
1701,Age : 41 - 60,Male,Manufacturing,NSW,No,High Net Worth,Very Important
1702,Age : 61 - 80,Male,Health,NSW,No,Mass Customer,General
1703,Age : 21 - 40,Female,Telecommunications,VIC,Yes,Mass Customer,Not Important
1704,Age : 41 - 60,Male,IT,VIC,No,High Net Worth,Not Important
1705,Age : 41 - 60,Female,Financial Services,QLD,Yes,Mass Customer,Important
1706,Age : 41 - 60,Male,Financial Services,NSW,Yes,High Net Worth,Very Important
1707,Age : 21 - 40,Male,Financial Services,QLD,No,High Net Worth,General
1708,Age : 21 - 40,Female,Property,NSW,No,High Net Worth,General
1709,Age : 41 - 60,Male,Health,NSW,No,Affluent Customer,Important
1710,Age : 61 - 80,Female,Health,NSW,No,High Net Worth,Not Important
1711,Age : 21 - 40,Female,Manufacturing,QLD,Yes,High Net Worth,General
1712,Age : 41 - 60,Female,Health,VIC,Yes,High Net Worth,General
1713,Age : 21 - 40,Female,Retail,VIC,Yes,High Net Worth,Not Important
1714,Age : 21 - 40,Female,Property,NSW,Yes,High Net Worth,General
1715,Age : 21 - 40,Male,Entertainment,NSW,Yes,Mass Customer,General
1716,Age : 21 - 40,Female,Telecommunications,NSW,No,Affluent Customer,Not Important
1717,Age : 41 - 60,Male,Manufacturing,VIC,No,Mass Customer,Very Important
1718,Age : 21 - 40,Female,Financial Services,NSW,Yes,High Net Worth,Important
1719,Age : 41 - 60,Male,Financial Services,VIC,No,High Net Worth,General
1720,Age : 21 - 40,Female,Financial Services,VIC,Yes,Mass Customer,Important
1721,Age : 21 - 40,Female,Financial Services,QLD,No,High Net Worth,General
1722,Age : 41 - 60,Male,Financial Services,NSW,No,Mass Customer,Very Important
1724,Age : 21 - 40,Female,Entertainment,NSW,Yes,High Net Worth,Not Important
1725,Age : 41 - 60,Female,Manufacturing,NSW,Yes,High Net Worth,Very Important
1726,Age : 41 - 60,Female,Financial Services,NSW,No,High Net Worth,Very Important
1727,Age : 41 - 60,Male,Entertainment,NSW,No,High Net Worth,Not Important
1728,Age : 41 - 60,Male,Financial Services,NSW,No,Affluent Customer,Important
1729,Age : 21 - 40,Female,Argiculture,NSW,No,High Net Worth,Not Important
1730,Age : 21 - 40,Female,Financial Services,NSW,No,Mass Customer,Very Important
1731,Age : 61 - 80,Female,Health,QLD,Yes,High Net Worth,Not Important
1732,Age : 41 - 60,Male,Argiculture,VIC,Yes,Mass Customer,Not Important
1733,Age : 21 - 40,Male,Financial Services,NSW,No,High Net Worth,Important
1734,Age : 41 - 60,Female,Retail,QLD,Yes,Mass Customer,General
1735,Age : 41 - 60,Male,Health,QLD,No,Mass Customer,Important
1736,Age : 21 - 40,Male,IT,QLD,No,Affluent Customer,Not Important
1737,Age : 41 - 60,Female,Property,QLD,Yes,Affluent Customer,Not Important
1738,Age : 21 - 40,Male,Argiculture,VIC,Yes,High Net Worth,Not Important
1739,Age : 61 - 80,Male,Entertainment,NSW,No,Mass Customer,Not Important
1741,Age : 21 - 40,Male,Financial Services,NSW,No,High Net Worth,Important
1743,Age : 21 - 40,Male,Manufacturing,QLD,Yes,Affluent Customer,General
1744,Age : 41 - 60,Female,Financial Services,QLD,No,High Net Worth,General
1745,Age : 61 - 80,Female,Financial Services,QLD,Yes,Mass Customer,Not Important
1746,Age : 41 - 60,Male,IT,QLD,No,High Net Worth,Not Important
1747,Age : 21 - 40,Male,Financial Services,QLD,No,Affluent Customer,General
1748,Age : 61 - 80,Male,Manufacturing,QLD,Yes,Mass Customer,Not Important
1749,Age : 21 - 40,Female,Telecommunications,VIC,No,High Net Worth,Not Important
1750,Age : 61 - 80,Male,Entertainment,NSW,Yes,Mass Customer,Not Important
1751,Age : 41 - 60,Female,Health,NSW,No,Mass Customer,Very Important
1753,Age : 21 - 40,Female,Health,NSW,Yes,High Net Worth,Important
1754,Age : 41 - 60,Female,Retail,VIC,Yes,Mass Customer,General
1755,Age : 21 - 40,Female,Property,NSW,No,Mass Customer,Important
1757,Age : 41 - 60,Male,IT,QLD,No,High Net Worth,Not Important
1758,Age : 41 - 60,Female,Argiculture,NSW,Yes,Mass Customer,General
1759,Age : 41 - 60,Male,Financial Services,NSW,No,High Net Worth,Very Important
1760,Age : 41 - 60,Female,Health,VIC,No,High Net Worth,General
1761,Age : 41 - 60,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
1762,Age : 41 - 60,Female,Health,VIC,Yes,Mass Customer,Important
1763,Age : 21 - 40,Female,Manufacturing,VIC,Yes,Affluent Customer,General
1767,Age : 61 - 80,Female,Manufacturing,QLD,Yes,Affluent Customer,Not Important
1768,Age : 41 - 60,Male,Manufacturing,NSW,No,High Net Worth,Very Important
1771,Age : 41 - 60,Female,Manufacturing,QLD,Yes,Mass Customer,Important
1772,Age : 21 - 40,Male,Financial Services,NSW,Yes,High Net Worth,Important
1774,Age : 41 - 60,Male,Financial Services,NSW,Yes,Mass Customer,Very Important
1775,Age : 21 - 40,Female,Financial Services,VIC,No,Affluent Customer,General
1776,Age : 41 - 60,Male,Financial Services,QLD,No,Affluent Customer,General
